localidade = Maracanau,", latitude = -3.875",", longitude = -38.625"
data,ief,dvc,dec,ddc
2010-03-27,15.690001,14.903001,7.36,5.293
2010-03-28,15.6380005,14.845,7.334,5.2660003
2010-03-29,15.292001,14.478001,7.176,5.0790005
2010-03-30,14.712001,13.863001,6.9100003,4.769
2010-03-31,15.126,14.299001,7.096,4.9940004
2010-04-01,15.354001,14.538001,7.1970005,5.1210003
2010-04-02,15.362,14.545001,7.1990004,5.129
2010-04-03,15.203001,14.376,7.1250005,5.046
2010-04-04,14.952001,14.109,7.0090003,4.913
2010-04-05,14.931001,14.087001,6.998,4.906
2010-04-06,14.619,13.757001,6.854,4.742
2010-04-07,15.023001,14.181001,7.0350003,4.9630003
2010-04-08,14.844001,13.991001,6.952,4.8700004
2010-04-09,14.163001,13.274,6.642,4.513
2010-04-10,14.713,13.852,6.8880005,4.809
2010-04-11,14.946001,14.097001,6.992,4.939
2010-04-12,14.854001,13.999001,6.9480004,4.894
2010-04-13,14.35,13.469001,6.7180004,4.629
2010-04-14,14.716001,13.854001,6.8820004,4.8300004
2010-04-15,15.095,14.252001,7.051,5.0410004
2010-04-16,14.635,13.771001,6.8410006,4.802
2010-04-17,14.754001,13.897,6.892,4.875
2010-04-18,14.590001,13.728001,6.8160005,4.7970004
2010-04-19,14.814001,13.965001,6.9140005,4.9280005
2010-04-20,14.141001,13.26,6.609,4.576
2010-04-21,14.128,13.249001,6.6000004,4.579
2010-04-22,14.557001,13.702001,6.7910004,4.8190002
2010-04-23,14.054001,13.176001,6.5620003,4.559
2010-04-24,13.823001,12.936001,6.4560003,4.446
2010-04-25,13.576,12.68,6.3420005,4.326
2010-04-26,13.456,12.556001,6.2860003,4.2720003
2010-04-27,13.463,12.567,6.287,4.2860003
2010-04-28,13.146001,12.238001,6.142,4.13
2010-04-29,13.429001,12.537001,6.268,4.287
2010-04-30,13.522,12.637001,6.307,4.346
2010-05-01,13.262001,12.367001,6.188,4.2190003
2010-05-02,13.269001,12.378,6.189,4.2320004
2010-05-03,13.163001,12.27,6.1400003,4.1870003
2010-05-04,13.054001,12.159,6.0880003,4.1390004
2010-05-05,13.537001,12.667001,6.3040004,4.4040003
2010-05-06,12.795001,11.894001,5.9680004,4.0230002
2010-05-07,12.274,11.353001,5.7320004,3.765
2010-05-08,12.479001,11.570001,5.8230004,3.8790002
2010-05-09,12.104001,11.181001,5.6520004,3.696
2010-05-10,11.959001,11.033001,5.585,3.6310003
2010-05-11,12.158001,11.244,5.6730003,3.7410002
2010-05-12,12.588,11.696,5.8640003,3.9700003
2010-05-13,12.453001,11.558001,5.802,3.9090002
2010-05-14,12.017,11.106001,5.604,3.6940002
2010-05-15,11.995001,11.086,5.5930004,3.6910002
2010-05-16,12.002001,11.095,5.5950003,3.7010002
2010-05-17,12.153001,11.254001,5.6610003,3.7840002
2010-05-18,12.122001,11.224001,5.6460004,3.7740002
2010-05-19,11.837001,10.928,5.5160003,3.634
2010-05-20,11.791,10.882001,5.4940004,3.617
2010-05-21,11.983001,11.084001,5.5790005,3.7200003
2010-05-22,12.069,11.175,5.616,3.7700002
2010-05-23,11.577001,10.663,5.394,3.525
2010-05-24,11.694,10.787001,5.446,3.5890002
2010-05-25,11.7630005,10.861,5.4760003,3.6290002
2010-05-26,11.451,10.538,5.335,3.476
2010-05-27,11.525001,10.616,5.367,3.5180001
2010-05-28,11.562,10.656,5.3830004,3.542
2010-05-29,11.568001,10.663,5.3840003,3.5490003
2010-05-30,11.337001,10.425,5.28,3.4370003
2010-05-31,11.262,10.348001,5.2450004,3.403
2010-06-01,10.8220005,9.891001,5.0470004,3.1890001
2010-06-02,10.955001,10.031,5.1060004,3.2580001
2010-06-03,11.022,10.102,5.135,3.2940001
2010-06-04,10.811001,9.884001,5.0400004,3.1940002
2010-06-05,10.899,9.977,5.0790005,3.2400002
2010-06-06,10.752001,9.825001,5.012,3.1710002
2010-06-07,10.524,9.589001,4.9100003,3.0630002
2010-06-08,10.693001,9.766001,4.985,3.147
2010-06-09,10.611,9.682,4.9480004,3.1100001
2010-06-10,10.768001,9.845,5.017,3.1880002
2010-06-11,10.6970005,9.772,4.985,3.1550002
2010-06-12,10.7890005,9.868,5.026,3.203
2010-06-13,10.783001,9.863001,5.0230002,3.2010002
2010-06-14,10.694,9.771001,4.9820004,3.1590002
2010-06-15,10.484,9.553,4.888,3.058
2010-06-16,10.277,9.339001,4.795,2.959
2010-06-17,10.237,9.298,4.7770004,2.9410002
2010-06-18,10.174001,9.233001,4.748,2.9120002
2010-06-19,10.054001,9.110001,4.695,2.857
2010-06-20,10.048,9.104,4.6920004,2.854
2010-06-21,10.110001,9.168,4.7200003,2.884
2010-06-22,10.122001,9.181001,4.7250004,2.89
2010-06-23,10.442,9.5130005,4.868,3.0440001
2010-06-24,10.165001,9.226001,4.7440004,2.9110003
2010-06-25,10.272,9.337001,4.7920003,2.9620001
2010-06-26,10.104,9.163,4.717,2.8820002
2010-06-27,10.056001,9.113001,4.696,2.8590002
2010-06-28,9.865001,8.915,4.61,2.7680001
2010-06-29,10.135,9.194,4.7310004,2.8950002
2010-06-30,10.190001,9.251,4.756,2.92
2010-07-01,10.117001,9.175,4.7240005,2.884
2010-07-02,10.043,9.098001,4.6920004,2.848
2010-07-03,9.976001,9.028001,4.662,2.815
2010-07-04,9.859,8.906,4.61,2.7580001
2010-07-05,10.048,9.101001,4.695,2.845
2010-07-06,9.963,9.012,4.657,2.8030002
2010-07-07,10.117001,9.1710005,4.727,2.8730001
2010-07-08,10.43,9.496,4.868,3.0210001
2010-07-09,10.075001,9.126,4.709,2.8490002
2010-07-10,10.160001,9.213,4.748,2.887
2010-07-11,10.061001,9.110001,4.7050004,2.8370001
2010-07-12,9.826,8.865001,4.6000004,2.7240002
2010-07-13,9.779,8.814,4.579,2.7
2010-07-14,10.147,9.195001,4.7450004,2.8690002
2010-07-15,10.005,9.047001,4.683,2.799
2010-07-16,10.306001,9.358001,4.8180003,2.937
2010-07-17,10.128,9.172001,4.7400002,2.8490002
2010-07-18,10.262,9.309,4.8,2.9090002
2010-07-19,10.21,9.253,4.7780004,2.88
2010-07-20,10.244,9.287001,4.795,2.8920002
2010-07-21,10.1380005,9.176001,4.748,2.838
2010-07-22,10.043,9.075001,4.7060003,2.7900002
2010-07-23,10.025001,9.054001,4.6990004,2.7770002
2010-07-24,10.167001,9.200001,4.7640004,2.8390002
2010-07-25,10.121,9.150001,4.7450004,2.8130002
2010-07-26,10.21,9.241,4.7860003,2.8500001
2010-07-27,10.143001,9.169001,4.7570004,2.8140001
2010-07-28,10.207001,9.234,4.787,2.8390002
2010-07-29,10.299001,9.328,4.8300004,2.877
2010-07-30,10.464001,9.498,4.905,2.95
2010-07-31,10.431001,9.461,4.892,2.9290001
2010-08-01,10.503,9.534,4.925,2.9580002
2010-08-02,10.6970005,9.735001,5.0140004,3.045
2010-08-03,10.612,9.644,4.977,2.999
2010-08-04,10.56,9.588,4.9550004,2.97
2010-08-05,10.887,9.926001,5.104,3.1190002
2010-08-06,10.676001,9.704,5.01,3.0130002
2010-08-07,10.656,9.681001,5.0030003,2.999
2010-08-08,10.660001,9.683001,5.006,2.9950001
2010-08-09,10.705001,9.728001,5.0280004,3.0110002
2010-08-10,10.5720005,9.588,4.9700003,2.943
2010-08-11,10.837001,9.862,5.091,3.062
2010-08-12,10.911,9.937,5.1250005,3.0920002
2010-08-13,10.901001,9.925,5.123,3.0820003
2010-08-14,10.702001,9.715,5.0350003,2.982
2010-08-15,10.979,10.003,5.1610003,3.107
2010-08-16,11.142,10.172001,5.236,3.1790001
2010-08-17,11.059001,10.083,5.201,3.134
2010-08-18,11.288,10.320001,5.306,3.2370002
2010-08-19,11.354,10.386001,5.3370004,3.2630002
2010-08-20,11.401001,10.434001,5.36,3.279
2010-08-21,11.314,10.341001,5.3230004,3.232
2010-08-22,11.461,10.494,5.3910003,3.2970002
2010-08-23,11.291,10.313001,5.3160005,3.209
2010-08-24,11.571,10.6050005,5.4440002,3.338
2010-08-25,11.243001,10.259001,5.2980003,3.1750002
2010-08-26,11.356001,10.377001,5.3510003,3.2240002
2010-08-27,11.399,10.42,5.372,3.239
2010-08-28,11.399,10.418,5.374,3.233
2010-08-29,11.595,10.621,5.464,3.321
2010-08-30,11.4210005,10.438001,5.387,3.233
2010-08-31,11.798,10.832001,5.5590005,3.4080002
2010-09-01,11.574,10.596001,5.46,3.2960002
2010-09-02,11.674001,10.699,5.5070004,3.338
2010-09-03,11.791,10.821,5.5620003,3.39
2010-09-04,12.057,11.099001,5.6840005,3.5130002
2010-09-05,11.735001,10.76,5.5410004,3.3530002
2010-09-06,11.961,10.997001,5.6450005,3.4570003
2010-09-07,12.055,11.094001,5.689,3.4970002
2010-09-08,11.897,10.927,5.6190004,3.4160001
2010-09-09,12.043,11.080001,5.6870003,3.482
2010-09-10,12.179001,11.223001,5.7510004,3.5440001
2010-09-11,11.864,10.891001,5.61,3.3880002
2010-09-12,12.038,11.074,5.6910005,3.4680002
2010-09-13,12.120001,11.160001,5.7300005,3.5030003
2010-09-14,11.836,10.860001,5.603,3.3630002
2010-09-15,11.931001,10.960001,5.6480002,3.4050002
2010-09-16,12.269001,11.316001,5.8030005,3.5640001
2010-09-17,12.165001,11.206,5.7570004,3.5100002
2010-09-18,11.834001,10.857,5.609,3.348
2010-09-19,12.042001,11.077001,5.7050004,3.4450002
2010-09-20,11.871,10.896001,5.629,3.3600001
2010-09-21,12.000001,11.033001,5.69,3.4180002
2010-09-22,12.279,11.327001,5.8180003,3.5500002
2010-09-23,12.552001,11.616,5.9440002,3.68
2010-09-24,12.266001,11.315001,5.8160005,3.5390003
2010-09-25,12.308001,11.360001,5.8370004,3.5570002
2010-09-26,12.703001,11.778001,6.018,3.7470002
2010-09-27,12.724001,11.801001,6.0290003,3.755
2010-09-28,12.522,11.589001,5.939,3.6540003
2010-09-29,12.5390005,11.608001,5.9490004,3.6610003
2010-09-30,12.371,11.431001,5.874,3.578
2010-10-01,12.426001,11.491,5.9010005,3.6030002
2010-10-02,12.397,11.461,5.8890004,3.5870001
2010-10-03,11.992001,11.034,5.7060003,3.3920002
2010-10-04,11.933001,10.974001,5.681,3.3630002
2010-10-05,12.454,11.527,5.92,3.6120002
2010-10-06,12.294001,11.359,5.8490005,3.5340002
2010-10-07,11.907001,10.951,5.6740003,3.3500001
2010-10-08,11.703001,10.736,5.5820003,3.2530003
2010-10-09,12.074,11.132001,5.7530003,3.4280002
2010-10-10,12.165001,11.229,5.7960005,3.4710002
2010-10-11,12.141001,11.206,5.7860003,3.4600003
2010-10-12,12.207001,11.278001,5.8180003,3.492
2010-10-13,11.844001,10.897,5.6540003,3.3200002
2010-10-14,12.251,11.330001,5.841,3.5140002
2010-10-15,12.243001,11.324,5.839,3.5110002
2010-10-16,12.425,11.52,5.9230003,3.6000001
2010-10-17,12.418,11.516001,5.9220004,3.5990002
2010-10-18,12.682,11.8,6.043,3.729
2010-10-19,12.562,11.676001,5.9900002,3.673
2010-10-20,12.575001,11.693001,5.997,3.6810002
2010-10-21,12.359,11.467001,5.9,3.578
2010-10-22,12.38,11.493001,5.9110003,3.591
2010-10-23,12.377001,11.494,5.9110003,3.5920002
2010-10-24,12.713,11.854,6.0660005,3.759
2010-10-25,12.151001,11.26,5.8090005,3.4870002
2010-10-26,12.185,11.3,5.826,3.5070002
2010-10-27,12.370001,11.500001,5.912,3.5990002
2010-10-28,12.196001,11.319,5.833,3.5170002
2010-10-29,12.123,11.245001,5.801,3.4850001
2010-10-30,11.989,11.106001,5.7400002,3.4240003
2010-10-31,11.743001,10.848001,5.6280003,3.3090003
2010-11-01,12.061001,11.191001,5.7760005,3.4650002
2010-11-02,12.115001,11.253,5.801,3.4940002
2010-11-03,11.779,10.899,5.6480002,3.3360002
2010-11-04,11.588,10.698001,5.5610003,3.249
2010-11-05,11.580001,10.694,5.5590005,3.249
2010-11-06,11.617001,10.738001,5.577,3.2700002
2010-11-07,12.194,11.357,5.8430004,3.5500002
2010-11-08,12.186001,11.353001,5.84,3.5500002
2010-11-09,12.065001,11.227,5.7850003,3.4940002
2010-11-10,12.09,11.257001,5.7970004,3.5100002
2010-11-11,11.632001,10.774,5.5880003,3.2940001
2010-11-12,12.128,11.307,5.8170004,3.5370002
2010-11-13,11.939,11.108001,5.7300005,3.4480002
2010-11-14,12.007001,11.186001,5.7630005,3.4850001
2010-11-15,11.813001,10.982,5.6740003,3.3950002
2010-11-16,11.898001,11.076,5.714,3.4380002
2010-11-17,11.807,10.981001,5.6730003,3.397
2010-11-18,12.146001,11.347,5.8300004,3.5640001
2010-11-19,11.695001,10.868001,5.623,3.348
2010-11-20,11.568001,10.735001,5.565,3.2890003
2010-11-21,11.415001,10.574,5.4950004,3.2180002
2010-11-22,11.624001,10.8,5.5920005,3.321
2010-11-23,11.634001,10.813001,5.598,3.3270001
2010-11-24,11.735001,10.924001,5.6450005,3.3780003
2010-11-25,11.876,11.077001,5.71,3.4480002
2010-11-26,12.169001,11.393001,5.846,3.594
2010-11-27,11.973001,11.186001,5.7570004,3.5000002
2010-11-28,12.229001,11.462001,5.8750005,3.6280003
2010-11-29,11.808001,11.014001,5.682,3.423
2010-11-30,11.544001,10.734,5.5610003,3.298
2010-12-01,11.672001,10.873,5.6200004,3.361
2010-12-02,12.064,11.294001,5.802,3.5530002
2010-12-03,11.886001,11.1050005,5.7200003,3.4680002
2010-12-04,11.64,10.843,5.6070004,3.3500001
2010-12-05,11.536,10.733001,5.5590005,3.301
2010-12-06,11.758,10.973001,5.663,3.4090002
2010-12-07,12.049001,11.286,5.7970004,3.5530002
2010-12-08,11.801001,11.021001,5.683,3.4320002
2010-12-09,11.811001,11.033001,5.688,3.4370003
2010-12-10,11.841001,11.066001,5.703,3.453
2010-12-11,12.126,11.372001,5.834,3.5930002
2010-12-12,11.838,11.063001,5.702,3.4520001
2010-12-13,11.984,11.221001,5.7700005,3.5240002
2010-12-14,11.674001,10.889001,5.6270003,3.3720002
2010-12-15,11.377001,10.571,5.4900002,3.229
2010-12-16,12.117001,11.365001,5.8320003,3.5900002
2010-12-17,12.278001,11.538,5.906,3.6710002
2010-12-18,11.887001,11.120001,5.7260003,3.4780002
2010-12-19,11.995001,11.236,5.775,3.532
2010-12-20,12.165001,11.419001,5.854,3.6160002
2010-12-21,12.227,11.486001,5.8830004,3.647
2010-12-22,11.907001,11.142,5.735,3.489
2010-12-23,12.152,11.404,5.848,3.6100001
2010-12-24,12.086,11.334001,5.8180003,3.5770001
2010-12-25,11.93,11.166,5.7460003,3.5000002
2010-12-26,11.901001,11.135,5.7320004,3.4850001
2010-12-27,11.552001,10.76,5.571,3.315
2010-12-28,11.749001,10.971001,5.662,3.4090002
2010-12-29,11.942,11.176001,5.7510004,3.502
2010-12-30,12.02,11.258,5.787,3.5390003
2010-12-31,11.925,11.155001,5.742,3.4910002
2011-01-01,11.812,11.033001,5.69,3.4350002
2011-01-02,11.896001,11.121,5.729,3.4740002
2011-01-03,12.160001,11.402,5.8500004,3.6020002
2011-01-04,12.191001,11.433001,5.8640003,3.6150002
2011-01-05,12.183001,11.423,5.861,3.6090002
2011-01-06,12.532001,11.795001,6.0210004,3.7800002
2011-01-07,12.26,11.501,5.8950005,3.6420002
2011-01-08,12.224001,11.460001,5.879,3.6220002
2011-01-09,12.607,11.868001,6.0550003,3.8100002
2011-01-10,12.614,11.872001,6.057,3.8100002
2011-01-11,12.512001,11.761001,6.01,3.7570002
2011-01-12,12.459001,11.701,5.985,3.7270002
2011-01-13,12.379001,11.612,5.9480004,3.6840003
2011-01-14,12.439,11.673,5.9750004,3.7100003
2011-01-15,12.357,11.582001,5.9370003,3.6660001
2011-01-16,12.883,12.141001,6.1790004,3.9240003
2011-01-17,12.522,11.749001,6.012,3.7370002
2011-01-18,12.829,12.074,6.1530004,3.8860002
2011-01-19,12.827001,12.067,6.1520004,3.8790002
2011-01-20,12.551001,11.766001,6.024,3.7350001
2011-01-21,12.915001,12.150001,6.1910005,3.9120002
2011-01-22,13.052001,12.293,6.254,3.9750001
2011-01-23,13.078001,12.315001,6.2650003,3.982
2011-01-24,13.1970005,12.437,6.3190002,4.037
2011-01-25,13.3220005,12.566001,6.3760004,4.0940003
2011-01-26,13.054001,12.274,6.2520003,3.9520001
2011-01-27,12.987,12.196001,6.221,3.9120002
2011-01-28,13.3810005,12.613001,6.4020004,4.105
2011-01-29,13.431001,12.661,6.4240003,4.125
2011-01-30,13.853001,13.106001,6.617,4.335
2011-01-31,13.212001,12.415001,6.321,4.0010004
2011-02-01,13.204,12.401001,6.3170004,3.9910002
2011-02-02,13.362,12.565001,6.3890004,4.064
2011-02-03,13.219001,12.406,6.3220005,3.9860003
2011-02-04,13.323001,12.512001,6.3690004,4.033
2011-02-05,13.562,12.761001,6.478,4.1470003
2011-02-06,13.52,12.711,6.458,4.1200004
2011-02-07,13.657001,12.852,6.5200005,4.184
2011-02-08,13.759001,12.955001,6.5660005,4.229
2011-02-09,13.4470005,12.616,6.4220004,4.065
2011-02-10,14.063001,13.267,6.7030005,4.373
2011-02-11,13.916,13.1050005,6.635,4.2920003
2011-02-12,13.891001,13.073001,6.623,4.2730002
2011-02-13,14.290001,13.493001,6.8040004,4.473
2011-02-14,14.417001,13.622001,6.8610005,4.533
2011-02-15,13.889001,13.054001,6.6180005,4.256
2011-02-16,13.880001,13.042001,6.6120005,4.2510004
2011-02-17,14.082001,13.2560005,6.7030005,4.354
2011-02-18,14.074,13.246,6.6980004,4.3510003
2011-02-19,13.968,13.130001,6.6480002,4.2970004
2011-02-20,13.884001,13.0390005,6.6080003,4.255
2011-02-21,14.740001,13.949,6.998,4.6990004
2011-02-22,14.334001,13.515,6.8100004,4.487
2011-02-23,14.411,13.595,6.8440003,4.5290003
2011-02-24,13.894001,13.043,6.6050005,4.2640004
2011-02-25,13.772,12.912001,6.5480003,4.203
2011-02-26,14.037001,13.192,6.6670003,4.34
2011-02-27,14.223001,13.389001,6.7500005,4.4370003
2011-02-28,14.091001,13.248001,6.688,4.3710003
2011-03-01,14.1710005,13.334001,6.722,4.418
2011-03-02,14.070001,13.224001,6.6740003,4.368
2011-03-03,14.193001,13.354001,6.728,4.434
2011-03-04,13.787001,12.922001,6.5410004,4.229
2011-03-05,13.596001,12.718,6.452,4.1340003
2011-03-06,13.617001,12.740001,6.4600005,4.1480002
2011-03-07,13.853001,12.990001,6.5650005,4.2710004
2011-03-08,13.853001,12.990001,6.563,4.274
2011-03-09,14.023001,13.170001,6.6390004,4.3650002
2011-03-10,14.268001,13.429001,6.748,4.4960003
2011-03-11,13.847001,12.983001,6.5540004,4.282
2011-03-12,13.757001,12.887001,6.512,4.241
2011-03-13,13.831,12.965,6.543,4.282
2011-03-14,13.443001,12.554001,6.3640003,4.089
2011-03-15,13.918,13.058001,6.5780005,4.3370004
2011-03-16,13.56,12.676001,6.4140005,4.1530004
2011-03-17,13.085001,12.1710005,6.196,3.9140003
2011-03-18,13.439001,12.542001,6.3550005,4.091
2011-03-19,13.484,12.587001,6.374,4.1140003
2011-03-20,13.518001,12.621,6.3880005,4.132
2011-03-21,13.4140005,12.509001,6.339,4.079
2011-03-22,13.682001,12.790001,6.459,4.216
2011-03-23,13.878,12.995001,6.5460005,4.3180003
2011-03-24,14.258,13.395,6.7170005,4.5160003
2011-03-25,14.523001,13.673,6.8350005,4.657
2011-03-26,13.862,12.972001,6.5330005,4.313
2011-03-27,13.783001,12.886001,6.4950004,4.274
2011-03-28,14.055,13.173,6.617,4.4170003
2011-03-29,13.909,13.016001,6.5490003,4.3430004
2011-03-30,13.744,12.841001,6.472,4.26
2011-03-31,13.562,12.648001,6.3880005,4.17
2011-04-01,13.365001,12.439,6.2970004,4.072
2011-04-02,13.489,12.568001,6.3510003,4.138
2011-04-03,13.356001,12.427001,6.2890005,4.0730004
2011-04-04,13.076,12.1310005,6.1600003,3.9350002
2011-04-05,13.295001,12.362,6.2580004,4.0490003
2011-04-06,13.319,12.386001,6.2660003,4.064
2011-04-07,13.314001,12.38,6.262,4.065
2011-04-08,14.093,13.200001,6.6130004,4.4700003
2011-04-09,13.583,12.662001,6.38,4.209
2011-04-10,13.1710005,12.228001,6.1920004,4.004
2011-04-11,13.463,12.535001,6.3220005,4.156
2011-04-12,13.535001,12.611001,6.353,4.197
2011-04-13,13.393001,12.462001,6.287,4.129
2011-04-14,13.357,12.423,6.268,4.1150002
2011-04-15,13.188001,12.246,6.19,4.033
2011-04-16,13.335001,12.403001,6.255,4.117
2011-04-17,13.2960005,12.364,6.234,4.105
2011-04-18,12.928,11.9800005,6.0660005,3.9270003
2011-04-19,13.232,12.302001,6.201,4.09
2011-04-20,12.955001,12.014001,6.0740004,3.9580002
2011-04-21,12.842001,11.899,6.0210004,3.9090002
2011-04-22,12.905001,11.967001,6.0470004,3.9500003
2011-04-23,12.9470005,12.0130005,6.064,3.979
2011-04-24,12.8220005,11.886001,6.005,3.9250002
2011-04-25,12.495001,11.5460005,5.8560004,3.7690003
2011-04-26,12.858001,11.929001,6.017,3.9610002
2011-04-27,12.723001,11.790001,5.9540005,3.9010003
2011-04-28,12.532001,11.594001,5.867,3.8140001
2011-04-29,12.522,11.586,5.86,3.8170002
2011-04-30,12.524,11.592001,5.859,3.8270001
2011-05-01,12.940001,12.029,6.044,4.0490003
2011-05-02,12.3550005,11.4210005,5.7790003,3.759
2011-05-03,12.379001,11.449,5.787,3.7800002
2011-05-04,12.107,11.168,5.663,3.6520002
2011-05-05,12.301001,11.374001,5.749,3.759
2011-05-06,11.951,11.011001,5.589,3.5920002
2011-05-07,11.825001,10.882001,5.531,3.5370002
2011-05-08,11.860001,10.922001,5.544,3.5630002
2011-05-09,11.751,10.811001,5.4940004,3.5170002
2011-05-10,12.030001,11.106001,5.617,3.6650002
2011-05-11,11.84,10.910001,5.53,3.578
2011-05-12,11.895,10.971001,5.5530005,3.6130002
2011-05-13,11.492001,10.554001,5.3710003,3.4210002
2011-05-14,11.505,10.570001,5.3750005,3.4350002
2011-05-15,11.526001,10.596001,5.3830004,3.453
2011-05-16,11.482,10.552,5.361,3.4370003
2011-05-17,11.295,10.359,5.276,3.3500001
2011-05-18,11.273001,10.338,5.2650003,3.3450003
2011-05-19,11.240001,10.305,5.249,3.334
2011-05-20,10.999001,10.056001,5.1390004,3.2210002
2011-05-21,11.041,10.101001,5.157,3.2470002
2011-05-22,11.096001,10.160001,5.1800003,3.279
2011-05-23,11.153001,10.222,5.2050004,3.3120003
2011-05-24,10.951,10.0130005,5.1130004,3.2170002
2011-05-25,11.037001,10.104,5.15,3.2640002
2011-05-26,10.8810005,9.944,5.0800004,3.1920002
2011-05-27,11.062,10.134001,5.1600003,3.2860003
2011-05-28,11.211,10.290001,5.2260003,3.364
2011-05-29,10.781,9.844001,5.032,3.1560001
2011-05-30,10.826,9.892,5.051,3.1820002
2011-05-31,10.507001,9.563001,4.907,3.0310001
2011-06-01,10.466001,9.521001,4.888,3.015
2011-06-02,10.6640005,9.728001,4.9760003,3.114
2011-06-03,10.481001,9.540001,4.893,3.029
2011-06-04,10.536,9.597,4.9170003,3.058
2011-06-05,10.215,9.265,4.7720003,2.907
2011-06-06,10.3550005,9.412001,4.834,2.9770002
2011-06-07,10.438001,9.5,4.8710003,3.0200002
2011-06-08,10.552,9.618,4.921,3.0770001
2011-06-09,10.424001,9.486,4.8640003,3.0180001
2011-06-10,10.478001,9.543,4.887,3.0460002
2011-06-11,10.290001,9.349,4.8030005,2.9570003
2011-06-12,10.26,9.319,4.789,2.9450002
2011-06-13,10.46,9.527,4.8780003,3.0430002
2011-06-14,10.168,9.224,4.747,2.904
2011-06-15,9.845,8.89,4.602,2.753
2011-06-16,10.268001,9.329,4.7910004,2.9540002
2011-06-17,10.492001,9.563001,4.8910003,3.0640001
2011-06-18,10.104,9.161,4.717,2.8790002
2011-06-19,10.269,9.332001,4.7910004,2.9580002
2011-06-20,10.163,9.222,4.743,2.9080002
2011-06-21,10.06,9.117001,4.697,2.8600001
